=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.07 17:25:15 =~=~=~=~=~=~=~=~=~=~=~=
 t: 0.1, T: 27.38
t: 947.0, T: 69.44
t: 947.1, T: 69.44
t: 947.2, T: 69.44
t: 947.3, T: 69.37
t: 947.4, T: 69.44
t: 947.5, T: 69.37
t: 947.6, T: 69.37
t: 947.7, T: 69.44
t: 947.8, T: 69.37
t: 947.9, T: 69.37
t: 948.0, T: 69.37
t: 948.1, T: 69.37
t: 948.2, T: 69.76
t: 948.3, T: 69.68
t: 948.4, T: 69.68
t: 948.5, T: 69.68
t: 948.6, T: 69.68
t: 948.7, T: 69.68
t: 948.8, T: 69.76
t: 948.9, T: 69.68
t: 949.0, T: 69.76
t: 949.1, T: 69.68
t: 949.2, T: 69.68
t: 949.3, T: 69.68
t: 949.4, T: 69.68
t: 949.5, T: 69.68
t: 949.6, T: 69.68
t: 949.7, T: 69.37
t: 949.8, T: 69.37
t: 949.9, T: 69.37
t: 950.0, T: 69.37
t: 950.1, T: 69.37
t: 950.2, T: 69.37
t: 950.3, T: 69.37
t: 950.4, T: 69.37
t: 950.5, T: 69.37
t: 950.6, T: 69.37
t: 950.7, T: 69.37
t: 950.8, T: 69.37
t: 950.9, T: 69.37
t: 951.0, T: 69.37
t: 951.1, T: 69.68
t: 951.2, T: 69.68
t: 951.3, T: 69.68
t: 951.4, T: 69.68
t: 951.5, T: 69.68
t: 951.6, T: 69.68
t: 951.7, T: 69.68
t: 951.8, T: 69.68
t: 951.9, T: 69.68
t: 952.0, T: 69.68
t: 952.1, T: 69.68
t: 952.2, T: 69.76
t: 952.3, T: 69.68
t: 952.4, T: 69.68
t: 952.5, T: 69.68
t: 952.6, T: 69.37
t: 952.7, T: 69.29
t: 952.8, T: 69.37
t: 952.9, T: 69.37
t: 953.0, T: 69.37
t: 953.1, T: 69.37
t: 953.2, T: 69.37
t: 953.3, T: 69.29
t: 953.4, T: 69.37
t: 953.5, T: 69.37
t: 953.6, T: 69.37
t: 953.7, T: 69.37
t: 953.8, T: 69.37
t: 953.9, T: 69.29
t: 954.0, T: 69.68
t: 954.1, T: 69.68
t: 954.2, T: 69.60
t: 954.3, T: 69.60
t: 954.4, T: 69.60
t: 954.5, T: 69.60
t: 954.6, T: 69.60
t: 954.7, T: 69.60
t: 954.8, T: 69.60
t: 954.9, T: 69.60
t: 955.0, T: 69.60
t: 955.1, T: 69.52
t: 955.2, T: 69.60
t: 955.3, T: 69.60
t: 955.4, T: 69.21
t: 955.5, T: 69.21
t: 955.6, T: 69.21
t: 955.7, T: 69.21
t: 955.8, T: 69.29
t: 955.9, T: 69.21
t: 956.0, T: 69.21
t: 956.1, T: 69.29
t: 956.2, T: 69.21
t: 956.3, T: 69.21
t: 956.4, T: 69.21
t: 956.5, T: 69.21
t: 956.6, T: 69.29
t: 956.7, T: 69.13
t: 956.8, T: 69.21
t: 956.9, T: 69.52
t: 957.0, T: 69.52
t: 957.1, T: 69.44
t: 957.2, T: 69.52
t: 957.3, T: 69.52
t: 957.4, T: 69.44
t: 957.5, T: 69.44
t: 957.6, T: 69.44
t: 957.7, T: 69.44
t: 957.8, T: 69.52
t: 957.9, T: 69.44
t: 958.0, T: 69.44
t: 958.1, T: 69.44
t: 958.2, T: 69.44
t: 958.3, T: 69.05
t: 958.4, T: 69.13
t: 958.5, T: 69.05
t: 958.6, T: 69.13
t: 958.7, T: 69.13
t: 958.8, T: 69.05
t: 958.9, T: 69.05
t: 959.0, T: 69.05
t: 959.1, T: 69.13
t: 959.2, T: 69.05
t: 959.3, T: 69.05
t: 959.4, T: 69.05
t: 959.5, T: 69.05
t: 959.6, T: 69.05
t: 959.7, T: 68.97
t: 959.8, T: 69.37
t: 959.9, T: 69.37
t: 960.0, T: 69.29
t: 960.1, T: 69.29
t: 960.2, T: 69.29
t: 960.3, T: 69.29
t: 960.4, T: 69.29
t: 960.5, T: 69.29
t: 960.6, T: 69.29
t: 960.7, T: 69.21
t: 960.8, T: 69.29
t: 960.9, T: 69.29
t: 961.0, T: 69.29
t: 961.1, T: 69.29
t: 961.2, T: 69.21
t: 961.3, T: 69.21
t: 961.4, T: 69.21
t: 961.5, T: 69.29
t: 961.6, T: 69.29
t: 961.7, T: 69.29
t: 961.8, T: 69.29
t: 961.9, T: 69.29
t: 962.0, T: 69.21
t: 962.1, T: 69.21
t: 962.2, T: 69.29
t: 962.3, T: 69.29
t: 962.4, T: 69.29
t: 962.5, T: 69.29
t: 962.6, T: 69.29
t: 962.7, T: 69.29
t: 962.8, T: 69.37
t: 962.9, T: 69.29
t: 963.0, T: 69.29
t: 963.1, T: 69.29
t: 963.2, T: 69.29
t: 963.3, T: 69.29
t: 963.4, T: 69.29
t: 963.5, T: 69.29
t: 963.6, T: 69.37
t: 963.7, T: 69.29
t: 963.8, T: 69.29
t: 963.9, T: 69.29
t: 964.0, T: 69.29
t: 964.1, T: 69.29
t: 964.2, T: 69.37
t: 964.3, T: 69.29
t: 964.4, T: 69.37
t: 964.5, T: 69.29
t: 964.6, T: 69.37
t: 964.7, T: 69.37
t: 964.8, T: 69.37
t: 964.9, T: 69.29
t: 965.0, T: 69.29
t: 965.1, T: 69.37
t: 965.2, T: 69.37
t: 965.3, T: 69.29
t: 965.4, T: 69.37
t: 965.5, T: 69.29
t: 965.6, T: 69.37
t: 965.7, T: 69.29
t: 965.8, T: 69.29
t: 965.9, T: 69.29
t: 966.0, T: 69.29
t: 966.1, T: 69.29
t: 966.2, T: 69.29
t: 966.3, T: 69.29
t: 966.4, T: 69.37
t: 966.5, T: 69.29
t: 966.6, T: 69.21
t: 966.7, T: 69.21
t: 966.8, T: 69.21
t: 966.9, T: 69.29
t: 967.0, T: 69.29
t: 967.1, T: 69.29
t: 967.2, T: 69.21
t: 967.3, T: 69.29
t: 967.4, T: 69.21
t: 967.5, T: 69.21
t: 967.6, T: 69.21
t: 967.7, T: 69.21
t: 967.8, T: 69.21
t: 967.9, T: 69.21
t: 968.0, T: 69.21
t: 968.1, T: 69.13
t: 968.2, T: 69.21
t: 968.3, T: 69.21
t: 968.4, T: 69.21
t: 968.5, T: 69.21
t: 968.6, T: 69.21
t: 968.7, T: 69.13
t: 968.8, T: 69.13
t: 968.9, T: 69.21
t: 969.0, T: 69.21
t: 969.1, T: 69.13
t: 969.2, T: 69.21
t: 969.3, T: 69.13
t: 969.4, T: 69.21
t: 969.5, T: 69.13
t: 969.6, T: 69.21
t: 969.7, T: 69.21
t: 969.8, T: 69.21
t: 969.9, T: 69.13
t: 970.0, T: 69.13
t: 970.1, T: 69.21
t: 970.2, T: 69.13
t: 970.3, T: 69.13
t: 970.4, T: 69.13
t: 970.5, T: 69.21
t: 970.6, T: 69.21
t: 970.7, T: 69.21
t: 970.8, T: 69.21
t: 970.9, T: 69.21
t: 971.0, T: 69.13
t: 971.1, T: 69.21
t: 971.2, T: 69.13
t: 971.3, T: 69.21
t: 971.4, T: 69.13
t: 971.5, T: 69.21
t: 971.6, T: 69.13
t: 971.7, T: 69.21
t: 971.8, T: 69.13
t: 971.9, T: 69.21
t: 972.0, T: 69.21
t: 972.1, T: 69.21
t: 972.2, T: 69.21
t: 972.3, T: 69.13
t: 972.4, T: 69.21
t: 972.5, T: 69.21
t: 972.6, T: 69.21
t: 972.7, T: 69.21
t: 972.8, T: 69.21
t: 972.9, T: 69.21
t: 973.0, T: 69.21
t: 973.1, T: 69.13
t: 973.2, T: 69.21
t: 973.3, T: 69.21
t: 973.4, T: 69.13
t: 973.5, T: 69.21
t: 973.6, T: 69.21
t: 973.7, T: 69.21
t: 973.8, T: 69.21
t: 973.9, T: 69.13
t: 974.0, T: 69.21
t: 974.1, T: 69.21
t: 974.2, T: 69.21
t: 974.3, T: 69.29
t: 974.4, T: 69.21
t: 974.5, T: 69.21
t: 974.6, T: 69.29
t: 974.7, T: 69.21
t: 974.8, T: 69.29
t: 974.9, T: 69.29
t: 975.0, T: 69.29
t: 975.1, T: 69.29
t: 975.2, T: 69.37
t: 975.3, T: 69.29
t: 975.4, T: 69.29
t: 975.5, T: 69.37
t: 975.6, T: 69.37
t: 975.7, T: 69.37
t: 975.8, T: 69.37
t: 975.9, T: 69.44
t: 976.0, T: 69.37
t: 976.1, T: 69.44
t: 976.2, T: 69.37
t: 976.3, T: 69.44
t: 976.4, T: 69.52
t: 976.5, T: 69.44
t: 976.6, T: 69.44
t: 976.7, T: 69.52
t: 976.8, T: 69.44
t: 976.9, T: 69.52
t: 977.0, T: 69.52
t: 977.1, T: 69.60
t: 977.2, T: 69.60
t: 977.3, T: 69.52
t: 977.4, T: 69.60
t: 977.5, T: 69.52
t: 977.6, T: 69.60
t: 977.7, T: 69.60
t: 977.8, T: 69.68
t: 977.9, T: 69.68
t: 978.0, T: 69.60
t: 978.1, T: 69.76
t: 978.2, T: 69.76
t: 978.3, T: 69.76
t: 978.4, T: 69.76
t: 978.5, T: 69.37
t: 978.6, T: 69.44
t: 978.7, T: 69.44
t: 978.8, T: 69.52
t: 978.9, T: 69.44
t: 979.0, T: 69.44
t: 979.1, T: 69.52
t: 979.2, T: 69.44
t: 979.3, T: 69.52
t: 979.4, T: 69.52
t: 979.5, T: 69.44
t: 979.6, T: 69.52
t: 979.7, T: 69.52
t: 979.8, T: 69.44
t: 979.9, T: 69.84
t: 980.0, T: 69.84
t: 980.1, T: 69.92
t: 980.2, T: 69.84
t: 980.3, T: 69.92
t: 980.4, T: 69.92
t: 980.5, T: 69.84
t: 980.6, T: 69.84
t: 980.7, T: 69.84
t: 980.8, T: 69.84
t: 980.9, T: 69.84
t: 981.0, T: 69.84
t: 981.1, T: 69.84
t: 981.2, T: 69.92
t: 981.3, T: 69.84
t: 981.4, T: 69.52
t: 981.5, T: 69.52
t: 981.6, T: 69.52
t: 981.7, T: 69.52
t: 981.8, T: 69.52
t: 981.9, T: 69.52
t: 982.0, T: 69.52
t: 982.1, T: 69.52
t: 982.2, T: 69.52
t: 982.3, T: 69.52
t: 982.4, T: 69.52
t: 982.5, T: 69.37
t: 982.6, T: 69.44
t: 982.7, T: 69.44
t: 982.8, T: 69.84
t: 982.9, T: 69.76
t: 983.0, T: 69.84
t: 983.1, T: 69.76
t: 983.2, T: 69.76
t: 983.3, T: 69.76
t: 983.4, T: 69.68
t: 983.5, T: 69.68
t: 983.6, T: 69.76
t: 983.7, T: 69.76
t: 983.8, T: 69.68
t: 983.9, T: 69.76
t: 984.0, T: 69.76
t: 984.1, T: 69.68
t: 984.2, T: 69.68
t: 984.3, T: 69.37
t: 984.4, T: 69.37
t: 984.5, T: 69.37
t: 984.6, T: 69.37
t: 984.7, T: 69.37
t: 984.8, T: 69.37
t: 984.9, T: 69.37
t: 985.0, T: 69.37
t: 985.1, T: 69.37
t: 985.2, T: 69.37
t: 985.3, T: 69.37
t: 985.4, T: 69.44
t: 985.5, T: 69.37
t: 985.6, T: 69.37
t: 985.7, T: 69.76
t: 985.8, T: 69.68
t: 985.9, T: 69.68
t: 986.0, T: 69.60
t: 986.1, T: 69.68
t: 986.2, T: 69.68
t: 986.3, T: 69.68
t: 986.4, T: 69.68
t: 986.5, T: 69.68
t: 986.6, T: 69.60
t: 986.7, T: 69.68
t: 986.8, T: 69.68
t: 986.9, T: 69.68
t: 987.0, T: 69.68
t: 987.1, T: 69.29
t: 987.2, T: 69.29
t: 987.3, T: 69.29
t: 987.4, T: 69.37
t: 987.5, T: 69.37
t: 987.6, T: 69.29
t: 987.7, T: 69.29
t: 987.8, T: 69.37
t: 987.9, T: 69.29
t: 988.0, T: 69.29
t: 988.1, T: 69.29
t: 988.2, T: 69.37
t: 988.3, T: 69.29
t: 988.4, T: 69.29
t: 988.5, T: 69.37
t: 988.6, T: 69.60
t: 988.7, T: 69.68
t: 988.8, T: 69.52
t: 988.9, T: 69.60
t: 989.0, T: 69.60
t: 989.1, T: 69.52
t: 989.2, T: 69.60
t: 989.3, T: 69.60
t: 989.4, T: 69.60
t: 989.5, T: 69.60
t: 989.6, T: 69.60
t: 989.7, T: 69.52
t: 989.8, T: 69.60
t: 989.9, T: 69.60
t: 990.0, T: 69.21
t: 990.1, T: 69.21
t: 990.2, T: 69.29
t: 990.3, T: 69.21
t: 990.4, T: 69.21
t: 990.5, T: 69.21
t: 990.6, T: 69.21
t: 990.7, T: 69.21
t: 990.8, T: 69.13
t: 990.9, T: 69.21
t: 991.0, T: 69.13
t: 991.1, T: 69.05
t: 991.2, T: 69.13
t: 991.3, T: 69.05
t: 991.4, T: 68.97
t: 991.5, T: 69.44
t: 991.6, T: 69.37
t: 991.7, T: 69.29
t: 991.8, T: 69.37
t: 991.9, T: 69.29
t: 992.0, T: 69.29
t: 992.1, T: 69.29
t: 992.2, T: 69.29
t: 992.3, T: 69.29
t: 992.4, T: 69.21
t: 992.5, T: 69.29
t: 992.6, T: 69.21
t: 992.7, T: 69.21
t: 992.8, T: 69.21
t: 992.9, T: 69.21
t: 993.0, T: 69.13
t: 993.1, T: 69.21
t: 993.2, T: 69.13
t: 993.3, T: 69.21
t: 993.4, T: 69.13
t: 993.5, T: 69.13
t: 993.6, T: 69.13
t: 993.7, T: 69.13
t: 993.8, T: 69.13
t: 993.9, T: 69.13
t: 994.0, T: 69.13
t: 994.1, T: 69.05
t: 994.2, T: 69.13
t: 994.3, T: 69.13
t: 994.4, T: 69.13
t: 994.5, T: 69.05
t: 994.6, T: 69.13
t: 994.7, T: 69.13
t: 994.8, T: 69.13
t: 994.9, T: 69.05
t: 995.0, T: 69.05
t: 995.1, T: 69.05
t: 995.2, T: 69.05
t: 995.3, T: 69.05
t: 995.4, T: 69.05
t: 995.5, T: 69.05
t: 995.6, T: 69.05
t: 995.7, T: 69.05
t: 995.8, T: 69.05
t: 995.9, T: 69.05
t: 996.0, T: 69.05
t: 996.1, T: 69.05
t: 996.2, T: 69.05
t: 996.3, T: 69.05
t: 996.4, T: 69.05
t: 996.5, T: 68.97
t: 996.6, T: 69.05
t: 996.7, T: 69.05
t: 996.8, T: 69.05
t: 996.9, T: 69.05
t: 997.0, T: 69.05
t: 997.1, T: 68.97
t: 997.2, T: 69.05
t: 997.3, T: 68.97
t: 997.4, T: 69.05
t: 997.5, T: 68.97
t: 997.6, T: 69.05
t: 997.7, T: 69.05
t: 997.8, T: 69.05
t: 997.9, T: 69.05
t: 998.0, T: 69.05
t: 998.1, T: 69.05
t: 998.2, T: 69.05
t: 998.3, T: 69.05
t: 998.4, T: 69.05
t: 998.5, T: 69.05
t: 998.6, T: 69.05
t: 998.7, T: 69.05
t: 998.8, T: 69.05
t: 998.9, T: 69.05
t: 999.0, T: 69.13
t: 999.1, T: 69.05
t: 999.2, T: 69.05
t: 999.3, T: 69.05
t: 999.4, T: 69.05
t: 999.5, T: 69.05
t: 999.6, T: 69.13
t: 999.7, T: 69.13
t: 999.8, T: 69.05
t: 999.9, T: 69.05
t: 1000.0, T: 69.13
t: 1000.1, T: 69.13
t: 1000.2, T: 69.05
t: 1000.3, T: 69.13
t: 1000.4, T: 69.13
t: 1000.5, T: 69.13
t: 1000.6, T: 69.13
t: 1000.7, T: 69.13
t: 1000.8, T: 69.13
t: 1000.9, T: 69.21
t: 1001.0, T: 69.13
t: 1001.1, T: 69.13
t: 1001.2, T: 69.21
t: 1001.3, T: 69.13
t: 1001.4, T: 69.21
t: 1001.5, T: 69.13
t: 1001.6, T: 69.13
t: 1001.7, T: 69.21
t: 1001.8, T: 69.21
t: 1001.9, T: 69.21
t: 1002.0, T: 69.13
t: 1002.1, T: 69.13
t: 1002.2, T: 69.21
t: 1002.3, T: 69.21
t: 1002.4, T: 69.21
t: 1002.5, T: 69.29
t: 1002.6, T: 69.21
t: 1002.7, T: 69.21
t: 1002.8, T: 69.29
t: 1002.9, T: 69.21
t: 1003.0, T: 69.21
t: 1003.1, T: 69.21
t: 1003.2, T: 69.29
t: 1003.3, T: 69.29
t: 1003.4, T: 69.29
t: 1003.5, T: 69.29
t: 1003.6, T: 69.29
t: 1003.7, T: 69.29
t: 1003.8, T: 69.37
t: 1003.9, T: 69.29
t: 1004.0, T: 69.29
t: 1004.1, T: 69.37
t: 1004.2, T: 69.37
t: 1004.3, T: 69.37
t: 1004.4, T: 69.44
t: 1004.5, T: 69.37
t: 1004.6, T: 69.44
t: 1004.7, T: 69.44
t: 1004.8, T: 69.44
t: 1004.9, T: 69.37
t: 1005.0, T: 69.44
t: 1005.1, T: 69.44
t: 1005.2, T: 69.44
t: 1005.3, T: 69.44
t: 1005.4, T: 69.44
t: 1005.5, T: 69.52
t: 1005.6, T: 69.44
t: 1005.7, T: 69.44
t: 1005.8, T: 69.52
t: 1005.9, T: 69.52
t: 1006.0, T: 69.52
t: 1006.1, T: 69.52
t: 1006.2, T: 69.52
t: 1006.3, T: 69.52
t: 1006.4, T: 69.52
t: 1006.5, T: 69.52
t: 1006.6, T: 69.60
t: 1006.7, T: 69.68
t: 1006.8, T: 69.52
t: 1006.9, T: 69.60
t: 1007.0, T: 69.68
t: 1007.1, T: 69.60
t: 1007.2, T: 69.68
t: 1007.3, T: 69.68
t: 1007.4, T: 69.60
t: 1007.5, T: 69.68
t: 1007.6, T: 69.76
t: 1007.7, T: 69.68
t: 1007.8, T: 69.76
t: 1007.9, T: 69.76
t: 1008.0, T: 69.76
t: 1008.1, T: 69.76
t: 1008.2, T: 69.84
t: 1008.3, T: 69.84
t: 1008.4, T: 69.76
t: 1008.5, T: 69.84
t: 1008.6, T: 69.84
t: 1008.7, T: 69.84
t: 1008.8, T: 69.52
t: 1008.9, T: 69.52
t: 1009.0, T: 69.52
t: 1009.1, T: 69.60
t: 1009.2, T: 69.60
t: 1009.3, T: 69.60
t: 1009.4, T: 69.52
t: 1009.5, T: 69.60
t: 1009.6, T: 69.60
t: 1009.7, T: 69.60
t: 1009.8, T: 69.60
t: 1009.9, T: 69.60
t: 1010.0, T: 69.52
t: 1010.1, T: 69.60
t: 1010.2, T: 69.92
t: 1010.3, T: 70.00
t: 1010.4, T: 69.92
t: 1010.5, T: 69.92
t: 1010.6, T: 69.92
t: 1010.7, T: 70.00
t: 1010.8, T: 70.00
t: 1010.9, T: 69.92
t: 1011.0, T: 70.00
t: 1011.1, T: 69.84
t: 1011.2, T: 69.92
t: 1011.3, T: 70.00
t: 1011.4, T: 70.00
t: 1011.5, T: 70.00
t: 1011.6, T: 69.60
t: 1011.7, T: 69.60
t: 1011.8, T: 69.68
t: 1011.9, T: 69.60
t: 1012.0, T: 69.76
t: 1012.1, T: 69.68
t: 1012.2, T: 69.68
t: 1012.3, T: 69.76
t: 1012.4, T: 69.76
t: 1012.5, T: 69.68
t: 1012.6, T: 69.76
t: 1012.7, T: 69.68
t: 1012.8, T: 69.76
t: 1012.9, T: 69.76
t: 1013.0, T: 69.68
t: 1013.1, T: 70.08
t: 1013.2, T: 70.08
t: 1013.3, T: 70.08
t: 1013.4, T: 70.08
t: 1013.5, T: 70.00
t: 1013.6, T: 70.00
t: 1013.7, T: 70.08
t: 1013.8, T: 70.08
t: 1013.9, T: 70.00
t: 1014.0, T: 70.00
t: 1014.1, T: 70.00
t: 1014.2, T: 70.00
t: 1014.3, T: 70.00
t: 1014.4, T: 70.00
t: 1014.5, T: 69.76
t: 1014.6, T: 69.68
t: 1014.7, T: 69.68
t: 1014.8, T: 69.68
t: 1014.9, T: 69.68
t: 1015.0, T: 69.68
t: 1015.1, T: 69.60
t: 1015.2, T: 69.60
t: 1015.3, T: 69.60
t: 1015.4, T: 69.60
t: 1015.5, T: 69.60
t: 1015.6, T: 69.60
t: 1015.7, T: 69.60
t: 1015.8, T: 69.60
t: 1015.9, T: 69.52
t: 1016.0, T: 69.92
t: 1016.1, T: 69.92
t: 1016.2, T: 69.84
t: 1016.3, T: 69.84
t: 1016.4, T: 69.84
t: 1016.5, T: 69.84
t: 1016.6, T: 69.84
t: 1016.7, T: 69.84
t: 1016.8, T: 69.76
t: 1016.9, T: 69.84
t: 1017.0, T: 69.76
t: 1017.1, T: 69.76
t: 1017.2, T: 69.84
t: 1017.3, T: 69.84
t: 1017.4, T: 69.44
t: 1017.5, T: 69.44
t: 1017.6, T: 69.44
t: 1017.7, T: 69.52
t: 1017.8, T: 69.44
t: 1017.9, T: 69.44
t: 1018.0, T: 69.44
t: 1018.1, T: 69.44
t: 1018.2, T: 69.44
t: 1018.3, T: 69.37
t: 1018.4, T: 69.44
t: 1018.5, T: 69.44
t: 1018.6, T: 69.37
t: 1018.7, T: 69.37
t: 1018.8, T: 69.76
t: 1018.9, T: 69.68
t: 1019.0, T: 69.68
t: 1019.1, T: 69.68
t: 1019.2, T: 69.68
t: 1019.3, T: 69.68
t: 1019.4, T: 69.60
t: 1019.5, T: 69.68
t: 1019.6, T: 69.68
t: 1019.7, T: 69.68
t: 1019.8, T: 69.60
t: 1019.9, T: 69.60
t: 1020.0, T: 69.68
t: 1020.1, T: 69.60
t: 1020.2, T: 69.68
t: 1020.3, T: 69.37
t: 1020.4, T: 69.29
t: 1020.5, T: 69.29
t: 1020.6, T: 69.29
t: 1020.7, T: 69.29
t: 1020.8, T: 69.29
t: 1020.9, T: 69.21
t: 1021.0, T: 69.29
t: 1021.1, T: 69.21
t: 1021.2, T: 69.13
t: 1021.3, T: 69.21
t: 1021.4, T: 69.21
t: 1021.5, T: 69.21
t: 1021.6, T: 69.13
t: 1021.7, T: 69.44
t: 1021.8, T: 69.52
t: 1021.9, T: 69.44
t: 1022.0, T: 69.44
t: 1022.1, T: 69.37
t: 1022.2, T: 69.37
t: 1022.3, T: 69.37
t: 1022.4, T: 69.29
t: 1022.5, T: 69.37
t: 1022.6, T: 69.29
t: 1022.7, T: 69.37
t: 1022.8, T: 69.29
t: 1022.9, T: 69.29
t: 1023.0, T: 69.29
t: 1023.1, T: 69.29
t: 1023.2, T: 69.29
t: 1023.3, T: 69.29
t: 1023.4, T: 69.21
t: 1023.5, T: 69.29
t: 1023.6, T: 69.29
t: 1023.7, T: 69.29
t: 1023.8, T: 69.21
t: 1023.9, T: 69.21
t: 1024.0, T: 69.29
t: 1024.1, T: 69.21
t: 1024.2, T: 69.21
t: 1024.3, T: 69.21
t: 1024.4, T: 69.21
t: 1024.5, T: 69.21
t: 1024.6, T: 69.29
t: 1024.7, T: 69.29
t: 1024.8, T: 69.21
t: 1024.9, T: 69.29
t: 1025.0, T: 69.21
t: 1025.1, T: 69.29
t: 1025.2, T: 69.29
t: 1025.3, T: 69.29
t: 1025.4, T: 69.29
t: 1025.5, T: 69.21
t: 1025.6, T: 69.29
t: 1025.7, T: 69.29
t: 1025.8, T: 69.29
t: 1025.9, T: 69.29
t: 1026.0, T: 69.29
t: 1026.1, T: 69.29
t: 1026.2, T: 69.21
t: 1026.3, T: 69.29
t: 1026.4, T: 69.37
t: 1026.5, T: 69.37
t: 1026.6, T: 69.29
t: 1026.7, T: 69.29
t: 1026.8, T: 69.29
t: 1026.9, T: 69.29
t: 1027.0, T: 69.37
t: 1027.1, T: 69.37
t: 1027.2, T: 69.37
t: 1027.3, T: 69.37
t: 1027.4, T: 69.37
t: 1027.5, T: 69.29
t: 1027.6, T: 69.37
t: 1027.7, T: 69.44
t: 1027.8, T: 69.37
t: 1027.9, T: 69.44
t: 1028.0, T: 69.44
t: 1028.1, T: 69.44
t: 1028.2, T: 69.44
t: 1028.3, T: 69.44
t: 1028.4, T: 69.44
t: 1028.5, T: 69.44
t: 1028.6, T: 69.44
t: 1028.7, T: 69.52
t: 1028.8, T: 69.44
t: 1028.9, T: 69.52
t: 1029.0, T: 69.52
t: 1029.1, T: 69.60
t: 1029.2, T: 69.60
t: 1029.3, T: 69.60
t: 1029.4, T: 69.60
t: 1029.5, T: 69.52
t: 1029.6, T: 69.60
t: 1029.7, T: 69.60
t: 1029.8, T: 69.68
t: 1029.9, T: 69.68
t: 1030.0, T: 69.68
t: 1030.1, T: 69.68
t: 1030.2, T: 69.60
t: 1030.3, T: 69.68
t: 1030.4, T: 69.37
t: 1030.5, T: 69.29
t: 1030.6, T: 69.44
t: 1030.7, T: 69.44
t: 1030.8, T: 69.37
t: 1030.9, T: 69.37
t: 1031.0, T: 69.44
t: 1031.1, T: 69.44
t: 1031.2, T: 69.44
t: 1031.3, T: 69.44
t: 1031.4, T: 69.44
t: 1031.5, T: 69.37
t: 1031.6, T: 69.44
t: 1031.7, T: 69.44
t: 1031.8, T: 69.76
t: 1031.9, T: 69.68
t: 1032.0, T: 69.76
t: 1032.1, T: 69.76
t: 1032.2, T: 69.76
t: 1032.3, T: 69.68
t: 1032.4, T: 69.68
t: 1032.5, T: 69.76
t: 1032.6, T: 69.68
t: 1032.7, T: 69.68
t: 1032.8, T: 69.76
t: 1032.9, T: 69.76
t: 1033.0, T: 69.76
t: 1033.1, T: 69.76
t: 1033.2, T: 69.44
t: 1033.3, T: 69.37
t: 1033.4, T: 69.44
t: 1033.5, T: 69.44
t: 1033.6, T: 69.37
t: 1033.7, T: 69.37
t: 1033.8, T: 69.29
t: 1033.9, T: 69.37
t: 1034.0, T: 69.37
t: 1034.1, T: 69.37
t: 1034.2, T: 69.37
t: 1034.3, T: 69.37
t: 1034.4, T: 69.37
t: 1034.5, T: 69.37
t: 1034.6, T: 69.29
t: 1034.7, T: 69.68
t: 1034.8, T: 69.60
t: 1034.9, T: 69.68
t: 1035.0, T: 69.60
t: 1035.1, T: 69.60
t: 1035.2, T: 69.68
t: 1035.3, T: 69.68
t: 1035.4, T: 69.68
t: 1035.5, T: 69.60
t: 1035.6, T: 69.60
t: 1035.7, T: 69.60
t: 1035.8, T: 69.68
t: 1035.9, T: 69.60
t: 1036.0, T: 69.60
t: 1036.1, T: 69.37
t: 1036.2, T: 69.29
t: 1036.3, T: 69.29
t: 1036.4, T: 69.29
t: 1036.5, T: 69.29
t: 1036.6, T: 69.29
t: 1036.7, T: 69.29
t: 1036.8, T: 69.29
t: 1036.9, T: 69.29
t: 1037.0, T: 69.21
t: 1037.1, T: 69.29
t: 1037.2, T: 69.29
t: 1037.3, T: 69.29
t: 1037.4, T: 69.29
t: 1037.5, T: 69.21
t: 1037.6, T: 69.60
t: 1037.7, T: 69.60
t: 1037.8, T: 69.52
t: 1037.9, T: 69.52
t: 1038.0, T: 69.52
t: 1038.1, T: 69.52
t: 1038.2, T: 69.52
t: 1038.3, T: 69.52
t: 1038.4, T: 69.52
t: 1038.5, T: 69.52
t: 1038.6, T: 69.52
t: 1038.7, T: 69.52
t: 1038.8, T: 69.52
t: 1038.9, T: 69.52
t: 1039.0, T: 69.13
t: 1039.1, T: 69.13
t: 1039.2, T: 69.13
t: 1039.3, T: 69.13
t: 1039.4, T: 69.13
t: 1039.5, T: 69.21
t: 1039.6, T: 69.13
t: 1039.7, T: 69.13
t: 1039.8, T: 69.13
t: 1039.9, T: 69.13
t: 1040.0, T: 69.13
t: 1040.1, T: 69.05
t: 1040.2, T: 69.13
t: 1040.3, T: 69.05
t: 1040.4, T: 69.05
t: 1040.5, T: 69.37
t: 1040.6, T: 69.37
t: 1040.7, T: 69.44
t: 1040.8, T: 69.37
t: 1040.9, T: 69.44
t: 1041.0, T: 69.37
t: 1041.1, T: 69.37
t: 1041.2, T: 69.37
t: 1041.3, T: 69.37
t: 1041.4, T: 69.37
t: 1041.5, T: 69.37
t: 1041.6, T: 69.29
t: 1041.7, T: 69.37
t: 1041.8, T: 69.29
t: 1041.9, T: 69.29
t: 1042.0, T: 69.37
t: 1042.1, T: 69.29
t: 1042.2, T: 69.37
t: 1042.3, T: 69.37
t: 1042.4, T: 69.37
t: 1042.5, T: 69.29
t: 1042.6, T: 69.29
t: 1042.7, T: 69.29
t: 1042.8, T: 69.29
t: 1042.9, T: 69.37
t: 1043.0, T: 69.37
t: 1043.1, T: 69.37
t: 1043.2, T: 69.37
